Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-18 00:00:00+03:00,2037.1139778153686,2052.105725704053,2023.8859649724116,2041.5233154296875,1457674,0.0,0.0
2021-04-19 00:00:00+03:00,2034.4684876232614,2040.6415606242856,2020.3586064780632,2024.7679443359375,2744463,0.0,0.0
2021-04-20 00:00:00+03:00,2025.6498890775636,2038.877903155127,1998.3119933172654,2012.421875,3533619,0.0,0.0
2021-04-21 00:00:00+03:00,1975.3832352617685,2008.0123333442175,1974.5013677460267,2004.48486328125,3382850,0.0,0.0
2021-04-22 00:00:00+03:00,2004.4846506253093,2011.5395900027852,1988.611037025989,2003.602783203125,2845155,0.0,0.0
2021-04-25 00:00:00+03:00,2000.9574059912823,2005.3667435981383,1988.6112606920851,1993.9024658203125,1037437,0.0,0.0
2021-04-26 00:00:00+03:00,1978.0289670965267,2008.0124645915253,1966.5646886425566,1997.4300537109375,3526455,0.0,0.0
2021-04-27 00:00:00+03:00,2007.130601789568,2032.7047614784508,1999.1937936102595,2017.7130126953125,3286117,0.0,0.0
2021-04-28 00:00:00+03:00,2017.7130580357143,2024.7679987980769,2003.603176510989,2006.248779296875,2351464,0.0,0.0
2021-04-29 00:00:00+03:00,2022.1223505727062,2032.7047614784508,2002.7212639121742,2017.7130126953125,2645416,0.0,0.0
2021-05-02 00:00:00+03:00,2010.6579064639016,2030.9408590291075,2006.2485689497264,2029.1771240234375,844959,0.0,0.0
2021-05-03 00:00:00+03:00,2023.004135519115,2084.73486328125,2023.004135519115,2084.73486328125,2944523,0.0,0.0
2021-05-04 00:00:00+03:00,2082.089269356331,2097.962885132872,2073.270593924919,2077.679931640625,3259298,0.0,0.0
2021-05-05 00:00:00+03:00,2085.6167676722616,2107.6634565482896,2085.6167676722616,2104.135986328125,1933698,0.0,0.0
2021-05-06 00:00:00+03:00,2108.545329282768,2133.2376208845735,2102.372256382316,2124.4189453125,6224017,0.0,0.0
2021-05-09 00:00:00+03:00,2139.4104554025753,2147.3472625330874,2133.2373831899545,2144.70166015625,1414192,0.0,0.0
2021-05-10 00:00:00+03:00,2142.9382773741177,2165.866835074417,2139.410806958687,2155.284423828125,3003395,0.0,0.0
2021-05-11 00:00:00+03:00,2137.6470861486487,2155.2844383445945,2091.7899704391893,2120.8916015625,4701798,0.0,0.0
2021-05-12 00:00:00+03:00,2083.8534217090373,2125.3012045360897,2082.0896862695886,2106.781982421875,2917194,0.0,0.0
2021-05-13 00:00:00+03:00,2112.954915430881,2166.7488427436037,2099.7269005179164,2164.985107421875,4008567,0.0,0.0
2021-05-18 00:00:00+03:00,2174.6853002900357,2202.023193359375,2169.394095179841,2202.023193359375,4409514,0.0,0.0
2021-05-19 00:00:00+03:00,2191.440931640625,2208.196415625,2183.5041234375003,2204.6689453125,3603461,0.0,0.0
2021-05-20 00:00:00+03:00,2216.1328993775446,2221.424104071641,2190.558743356077,2193.204345703125,4180858,0.0,0.0
2021-05-23 00:00:00+03:00,2220.5424518155896,2220.5424518155896,2188.7952205743823,2194.08642578125,1353646,0.0,0.0
2021-05-24 00:00:00+03:00,2202.9054418306714,2203.7873095015407,2175.5675440337336,2191.441162109375,2860238,0.0,0.0
2021-05-25 00:00:00+03:00,2195.8504274173347,2205.5509714741984,2179.9768098697396,2200.259765625,2915147,0.0,0.0
2021-05-26 00:00:00+03:00,2200.2600327616024,2246.9990234375,2182.6226777895654,2246.9990234375,3485482,0.0,0.0
2021-05-27 00:00:00+03:00,2288.44664052386,2299.029052734375,2274.336757576507,2299.029052734375,11331755,0.0,0.0
2021-05-30 00:00:00+03:00,2268.163470059645,2288.4464248852173,2266.399734857421,2277.864013671875,1411392,0.0,0.0
2021-05-31 00:00:00+03:00,2245.23480887826,2264.635895207923,2234.6523981529895,2239.943603515625,3322332,0.0,0.0
2021-06-01 00:00:00+03:00,2239.9432649061146,2270.8086248556083,2235.533927770473,2242.5888671875,3032980,0.0,0.0
2021-06-02 00:00:00+03:00,2236.41636096234,2285.8009493747577,2227.5976844601228,2274.336669921875,4608963,0.0,0.0
2021-06-03 00:00:00+03:00,2272.5731003534224,2275.218703497024,2222.306640625,2222.306640625,16396288,0.0,0.0
2021-06-06 00:00:00+03:00,2237.297765071923,2244.352704812,2227.597222929317,2232.888427734375,1893384,0.0,0.0
2021-06-07 00:00:00+03:00,2224.951860002926,2265.517767874561,2224.951860002926,2260.2265625,3800892,0.0,0.0
2021-06-08 00:00:00+03:00,2257.5809598127194,2278.7457813109636,2255.8172246878657,2260.2265625,4425706,0.0,0.0
2021-06-09 00:00:00+03:00,2254.935438474644,2271.690922765226,2236.4162189955796,2244.35302734375,4163710,0.0,0.0
2021-06-10 00:00:00+03:00,2235.534337944664,2246.9986166007907,2210.8420454545458,2231.125,7343710,0.0,0.0
2021-06-13 00:00:00+03:00,2243.4707346146283,2249.643806604527,2235.533927770473,2242.5888671875,872547,0.0,0.0
2021-06-14 00:00:00+03:00,2242.589162616582,2279.6275994352595,2242.589162616582,2275.21826171875,3375581,0.0,0.0
2021-06-15 00:00:00+03:00,2270.8088694752514,2280.5094122186406,2248.7621814220934,2269.927001953125,3266549,0.0,0.0
2021-06-16 00:00:00+03:00,2269.0452343448824,2291.9737909297896,2269.0452343448824,2287.564453125,2934833,0.0,0.0
2021-06-17 00:00:00+03:00,2275.21826171875,2288.4462748682777,2260.226513482619,2275.21826171875,7423523,0.0,0.0
2021-06-20 00:00:00+03:00,2248.7616768366174,2256.698482754864,2229.360595703125,2229.360595703125,1522177,0.0,0.0
2021-06-21 00:00:00+03:00,2207.314517432883,2253.171630859375,2207.314517432883,2253.171630859375,3220316,0.0,0.0
2021-06-22 00:00:00+03:00,2261.9902027870467,2272.572613092483,2248.762189905251,2262.8720703125,3874947,0.0,0.0
2021-06-23 00:00:00+03:00,2270.80945264975,2273.4550558955552,2209.9605779962226,2246.9990234375,4114842,0.0,0.0
2021-06-24 00:00:00+03:00,2235.5340949856504,2254.9351798336525,2203.786865234375,2203.786865234375,7619402,0.0,0.0
2021-06-27 00:00:00+03:00,2204.668798392513,2214.36934110544,2170.27596513759,2174.685302734375,1331824,0.0,0.0
2021-06-28 00:00:00+03:00,2174.685334329044,2188.79521484375,2158.8117187499997,2173.803466796875,3259474,0.0,0.0
2021-06-29 00:00:00+03:00,2176.4492278804623,2184.386036247936,2144.701994410569,2169.394287109375,3757726,0.0,0.0
2021-06-30 00:00:00+03:00,2178.2129448565606,2204.668972526883,2164.984931021399,2183.504150390625,3988120,0.0,0.0
2021-07-01 00:00:00+03:00,2187.031850251182,2250.5263233229907,2185.268114888076,2238.18017578125,18410736,0.0,0.0
2021-07-04 00:00:00+03:00,2245.2346822870604,2246.9984173084954,2232.888537137014,2243.470947265625,1067043,0.0,0.0
2021-07-05 00:00:00+03:00,2239.9434772227546,2256.6989599263893,2233.770404647731,2243.470947265625,2370273,0.0,0.0
2021-07-06 00:00:00+03:00,2243.470947265625,2243.470947265625,2243.470947265625,2243.470947265625,0,0.0,0.0
2021-07-07 00:00:00+03:00,2213.487995143162,2238.180291503325,2200.259979235932,2221.4248046875,3219559,0.0,0.0
2021-07-08 00:00:00+03:00,2214.369326195781,2217.896796249458,2149.1111302027552,2161.457275390625,3257006,0.0,0.0
2021-07-11 00:00:00+03:00,2187.0310874975235,2225.833251953125,2183.50361800156,2225.833251953125,1239814,0.0,0.0
2021-07-12 00:00:00+03:00,2226.7155390094385,2229.3611416300437,2194.968307562175,2207.314453125,2105766,0.0,0.0
2021-07-13 00:00:00+03:00,2207.314318677777,2217.896728515625,2191.440703921005,2217.896728515625,1933844,0.0,0.0
2021-07-14 00:00:00+03:00,2205.550872099905,2212.6058129142993,2182.622314453125,2182.622314453125,2497058,0.0,0.0
2021-07-15 00:00:00+03:00,2186.149460873258,2201.14120788207,2164.9846415666993,2198.49560546875,3642446,0.0,0.0
2021-07-19 00:00:00+03:00,2179.094932361172,2179.094932361172,2132.3559475715556,2139.410888671875,4399735,0.0,0.0
2021-07-20 00:00:00+03:00,2146.4653164859697,2164.102665019133,2128.8279679528064,2160.5751953125,4689349,0.0,0.0
2021-07-21 00:00:00+03:00,2158.8115621837046,2193.204393443984,2155.284092310855,2178.212646484375,3239703,0.0,0.0
2021-07-22 00:00:00+03:00,2134.1193824746274,2182.6220957126875,2134.1193824746274,2161.457275390625,3546199,0.0,0.0
2021-07-25 00:00:00+03:00,2162.3393463382877,2178.2129630732343,2162.3393463382877,2169.394287109375,751863,0.0,0.0
2021-07-26 00:00:00+03:00,2157.92987396339,2185.2677677487864,2152.6386687146037,2179.9765625,3187907,0.0,0.0
2021-07-27 00:00:00+03:00,2172.040073350258,2202.9054418306714,2170.27633800852,2191.441162109375,2514851,0.0,0.0
2021-07-28 00:00:00+03:00,2187.03159375,2206.4326804687503,2185.26785859375,2204.6689453125,2935177,0.0,0.0
2021-07-29 00:00:00+03:00,2195.8502330272017,2204.6689086618494,2185.267822265625,2185.267822265625,4163916,0.0,0.0
2021-08-01 00:00:00+03:00,2174.6853257367065,2183.5040010235543,2173.8034582080218,2180.8583984375,684729,0.0,0.0
2021-08-02 00:00:00+03:00,2218.778756033054,2261.1083984375,2217.8968884829615,2261.1083984375,3260260,0.0,0.0
2021-08-03 00:00:00+03:00,2258.462480875811,2266.3992877199667,2222.3059163635467,2242.5888671875,3095444,0.0,0.0
2021-08-04 00:00:00+03:00,2248.7616768366174,2257.580350079114,2217.8963204878796,2229.360595703125,2343658,0.0,0.0
2021-08-05 00:00:00+03:00,2219.6609080000812,2240.8257319142654,2205.551025390625,2205.551025390625,7171830,0.0,0.0
2021-08-08 00:00:00+03:00,2209.0784768069316,2219.660888671875,2197.614197286576,2219.660888671875,1210595,0.0,0.0
2021-08-09 00:00:00+03:00,2217.0151591862727,2227.597570447305,2208.1964831354126,2223.188232421875,1904446,0.0,0.0
2021-08-10 00:00:00+03:00,2223.1880374111324,2283.155029296875,2223.1880374111324,2283.155029296875,3203123,0.0,0.0
2021-08-11 00:00:00+03:00,2278.745961006109,2309.611328125,2277.864093374141,2309.611328125,3902371,0.0,0.0
2021-08-12 00:00:00+03:00,2321.0754305752844,2343.1221196954903,2312.2567549272017,2328.13037109375,6068515,0.0,0.0
2021-08-15 00:00:00+03:00,2314.902442975396,2343.1222060897626,2314.902442975396,2332.539794921875,1515471,0.0,0.0
2021-08-16 00:00:00+03:00,2319.311888224207,2355.468461386638,2317.548152947991,2343.122314453125,3809065,0.0,0.0
2021-08-17 00:00:00+03:00,2333.42174241188,2364.287109375,2329.0124042742914,2364.287109375,2566352,0.0,0.0
2021-08-18 00:00:00+03:00,2354.5865376978395,2385.451904296875,2353.704670080724,2385.451904296875,2725252,0.0,0.0
2021-08-19 00:00:00+03:00,2372.2238937780653,2405.73486328125,2366.0508204485313,2405.73486328125,2732411,0.0,0.0
2021-08-22 00:00:00+03:00,2415.435347784661,2437.482037706025,2415.435347784661,2427.781494140625,1336747,0.0,0.0
2021-08-23 00:00:00+03:00,2417.199105348449,2433.95458984375,2414.5535025334016,2433.95458984375,2322432,0.0,0.0
2021-08-24 00:00:00+03:00,2433.95448605535,2443.655029296875,2426.017677948648,2443.655029296875,2969040,0.0,0.0
2021-08-25 00:00:00+03:00,2432.332577873679,2443.9791058708643,2413.51895572438,2436.81201171875,1918662,43.3616,0.0
2021-08-26 00:00:00+03:00,2441.2912868621534,2441.2912868621534,2410.8311386958,2413.518798828125,4852098,0.0,0.0
2021-08-29 00:00:00+03:00,2418.8944150789966,2429.645056923792,2404.560225952602,2409.935546875,699706,0.0,0.0
2021-08-30 00:00:00+03:00,2409.039601882565,2414.414922675163,2387.538318712174,2405.4560546875,1641758,0.0,0.0
2021-08-31 00:00:00+03:00,2403.6638686615565,2406.3515285966982,2359.7654230542453,2374.099609375,3723264,0.0,0.0
2021-09-01 00:00:00+03:00,2377.6834917648853,2390.225906566961,2360.661643104926,2384.8505859375,1859474,0.0,0.0
2021-09-02 00:00:00+03:00,2378.579218823288,2392.017519494606,2374.9956719776033,2387.5380859375,3790544,0.0,0.0
2021-09-05 00:00:00+03:00,2387.5380859375,2390.2257460717638,2378.579218823288,2387.5380859375,1163155,0.0,0.0
2021-09-09 00:00:00+03:00,2362.452815129207,2445.770263671875,2362.452815129207,2445.770263671875,6057420,0.0,0.0
2021-09-12 00:00:00+03:00,2428.749414706859,2445.771266008752,2423.3740932431037,2443.9794921875,1317351,0.0,0.0
2021-09-13 00:00:00+03:00,2447.5627904538446,2471.751734576192,2447.5627904538446,2469.9599609375,3903721,0.0,0.0
2021-09-14 00:00:00+03:00,2467.2720215019453,2489.669189453125,2462.7925879117092,2489.669189453125,5094257,0.0,0.0
2021-09-19 00:00:00+03:00,2483.3979238717784,2491.460904144089,2475.3349435994674,2485.189697265625,1420390,0.0,0.0
2021-09-22 00:00:00+03:00,2483.3978480496853,2493.2526014149616,2480.710188040973,2490.56494140625,4183157,0.0,0.0
2021-09-23 00:00:00+03:00,2495.044652242835,2505.795293473325,2476.231030089478,2496.83642578125,4398770,0.0,0.0
2021-09-26 00:00:00+03:00,2500.4198142621276,2503.107474399278,2473.543212890625,2473.543212890625,1267214,0.0,0.0
2021-09-29 00:00:00+03:00,2443.9791387341857,2458.3133272311607,2433.2284973614546,2443.083251953125,4383077,0.0,0.0
2021-09-30 00:00:00+03:00,2450.2500669632705,2468.1678005425265,2433.2282200629775,2462.79248046875,4071523,0.0,0.0
2021-10-03 00:00:00+03:00,2459.2089671008994,2475.334927540905,2456.521307027565,2469.063720703125,985070,0.0,0.0
2021-10-04 00:00:00+03:00,2466.376256819131,2466.376256819131,2434.124333373621,2446.666748046875,2626103,0.0,0.0
2021-10-05 00:00:00+03:00,2436.8119579776608,2467.2721074523815,2435.0201844791477,2466.376220703125,2810833,0.0,0.0
2021-10-06 00:00:00+03:00,2463.6888365814652,2486.981894672781,2451.1464206861415,2472.647705078125,4224858,0.0,0.0
2021-10-07 00:00:00+03:00,2478.918624839411,2492.356926022133,2465.4803236566895,2484.2939453125,4153426,0.0,0.0
2021-10-10 00:00:00+03:00,2490.564967516597,2490.564967516597,2462.79248046875,2462.79248046875,1878456,0.0,0.0
2021-10-11 00:00:00+03:00,2463.688341319132,2494.1484880845323,2463.688341319132,2490.56494140625,3538873,0.0,0.0
2021-10-12 00:00:00+03:00,2479.814506247792,2538.047144580923,2479.814506247792,2536.25537109375,5363091,0.0,0.0
2021-10-13 00:00:00+03:00,2527.296418165635,2559.54833984375,2527.296418165635,2559.54833984375,4249695,0.0,0.0
2021-10-14 00:00:00+03:00,2568.5075122912176,2598.07177734375,2562.236304552802,2598.07177734375,2987605,0.0,0.0
2021-10-17 00:00:00+03:00,2615.9890730209772,2619.5726196963483,2584.6330396114795,2594.48779296875,1270285,0.0,0.0
2021-10-18 00:00:00+03:00,2578.362169854713,2592.696358429305,2566.715641637857,2579.258056640625,3460761,0.0,0.0
2021-10-19 00:00:00+03:00,2579.2577277861446,2602.55078125,2571.194747740964,2602.55078125,3263763,0.0,0.0
2021-10-20 00:00:00+03:00,2598.071513273278,2637.4905293367347,2590.9044194435587,2633.906982421875,3159720,0.0,0.0
2021-10-21 00:00:00+03:00,2642.8658853086636,2700.20263671875,2635.698791382403,2700.20263671875,3958821,0.0,0.0
2021-10-24 00:00:00+03:00,2683.1806387279207,2722.5996531199166,2675.117658511376,2684.972412109375,1403696,0.0,0.0
2021-10-25 00:00:00+03:00,2685.8683591779136,2693.9313395757126,2661.679417984517,2663.47119140625,3074452,0.0,0.0
2021-10-26 00:00:00+03:00,2663.471341075068,2686.7643968665084,2661.6795675526496,2678.701416015625,2600582,0.0,0.0
2021-10-27 00:00:00+03:00,2678.7011209955444,2708.265380859375,2674.221687682843,2708.265380859375,2090900,0.0,0.0
2021-10-28 00:00:00+03:00,2692.139496466637,2702.89013671875,2674.2217627131154,2702.89013671875,3066963,0.0,0.0
2021-10-31 00:00:00+03:00,2696.6190333014365,2711.8491075758966,2669.742431640625,2669.742431640625,1194851,0.0,0.0
2021-11-01 00:00:00+02:00,2670.638493273294,2709.1616248434893,2657.200191562761,2683.180908203125,2931960,0.0,0.0
2021-11-02 00:00:00+02:00,2676.013537140097,2704.681911156998,2665.262896883759,2676.909423828125,2420101,0.0,0.0
2021-11-03 00:00:00+02:00,2676.9096393414625,2704.68212890625,2676.013752581308,2704.68212890625,1208835,0.0,0.0
2021-11-04 00:00:00+02:00,2707.369894426195,2731.558837890625,2707.369894426195,2731.558837890625,3535844,0.0,0.0
2021-11-07 00:00:00+02:00,2731.5588704853158,2749.4766065986996,2726.183549651301,2737.830078125,814810,0.0,0.0
2021-11-08 00:00:00+02:00,2729.766391636737,2740.517030527331,2712.744546726629,2736.03759765625,1950621,0.0,0.0
2021-11-09 00:00:00+02:00,2729.766871119407,2741.413398629926,2718.1203436088877,2727.97509765625,2138232,0.0,0.0
2021-11-10 00:00:00+02:00,2718.1201341473184,2723.49545412256,2696.618854246351,2708.265380859375,2422332,0.0,0.0
2021-11-11 00:00:00+02:00,2718.120075202043,2729.7666015625,2701.0982289829135,2729.7666015625,2598075,0.0,0.0
2021-11-14 00:00:00+02:00,2747.6845088078426,2796.95827730619,2740.517415208083,2795.16650390625,1394630,0.0,0.0
2021-11-15 00:00:00+02:00,2796.9583635287045,2827.4185122666854,2751.2681404217333,2771.87353515625,3213940,0.0,0.0
2021-11-16 00:00:00+02:00,2795.166636375737,2808.6049375121593,2734.246337890625,2734.246337890625,2860512,0.0,0.0
2021-11-17 00:00:00+02:00,2732.45436354729,2739.6214569598733,2678.701162952917,2696.618896484375,2671513,0.0,0.0
2021-11-18 00:00:00+02:00,2693.931506526296,2754.851806640625,2689.4520726943597,2754.851806640625,3942437,0.0,0.0
2021-11-21 00:00:00+02:00,2748.5805992759147,2762.0189007717227,2736.934071312881,2754.851806640625,728340,0.0,0.0
2021-11-22 00:00:00+02:00,2747.684702806274,2832.7939453125,2747.684702806274,2832.7939453125,3814858,0.0,0.0
2021-11-23 00:00:00+02:00,2813.97998046875,2819.3553003932366,2798.7499073493714,2813.97998046875,3433666,0.0,0.0
2021-11-24 00:00:00+02:00,2813.0846005765775,2829.210563255042,2789.791543374351,2804.125732421875,2448074,0.0,0.0
2021-11-25 00:00:00+02:00,2825.626515376984,2830.105948660714,2816.6676488095236,2822.04296875,4205248,0.0,0.0
2021-11-28 00:00:00+02:00,2822.04296875,2822.04296875,2822.04296875,2822.04296875,0,0.0,0.0
2021-11-29 00:00:00+02:00,2823.0723622902156,2874.7871324204907,2814.76105994785,2866.475830078125,2538265,94.1145,0.0
2021-11-30 00:00:00+02:00,2855.3942337986678,2868.3229269659323,2808.296851546491,2816.608154296875,8315613,0.0,0.0
2021-12-01 00:00:00+02:00,2824.9195418373283,2853.54736328125,2824.9195418373283,2853.54736328125,3477107,0.0,0.0
2021-12-02 00:00:00+02:00,2843.388671875,2849.853017670104,2812.9138988409386,2843.388671875,3759956,0.0,0.0
2021-12-05 00:00:00+02:00,2835.077801059365,2860.01171005891,2829.5369323927994,2853.54736328125,724682,0.0,0.0
2021-12-06 00:00:00+02:00,2862.782292478907,2894.1805498802883,2852.6240327314013,2886.792724609375,3091895,0.0,0.0
2021-12-07 00:00:00+02:00,2896.9507835361633,2919.1142578125,2896.027305441316,2919.1142578125,2868384,0.0,0.0
2021-12-08 00:00:00+02:00,2903.414798442006,2911.726100345943,2875.7104587622157,2882.1748046875,2505070,0.0,0.0
2021-12-09 00:00:00+02:00,2890.48643998351,2897.8742647502413,2860.935140916586,2870.169921875,2448168,0.0,0.0
2021-12-12 00:00:00+02:00,2884.9451774434838,2890.4860452618773,2853.546926472588,2864.628662109375,775873,0.0,0.0
2021-12-13 00:00:00+02:00,2872.0168098979457,2896.027239819922,2835.0776869410593,2846.159423828125,3215120,0.0,0.0
2021-12-14 00:00:00+02:00,2833.2308835899266,2843.3891429509076,2821.2256679814946,2830.46044921875,2265806,0.0,0.0
2021-12-15 00:00:00+02:00,2830.460296571448,2871.0933318240236,2821.2255158322264,2846.159423828125,2925419,0.0,0.0
2021-12-16 00:00:00+02:00,2873.8641195464124,2912.650203422039,2872.9406413588977,2902.491943359375,3941646,0.0,0.0
2021-12-19 00:00:00+02:00,2865.5524165984125,2887.7158900107106,2853.5472018334176,2862.781982421875,1986016,0.0,0.0
2021-12-20 00:00:00+02:00,2808.2969186532328,2840.61865234375,2789.8273565443656,2840.61865234375,3261990,0.0,0.0
2021-12-21 00:00:00+02:00,2858.1646862339135,2907.1090249642516,2852.6238176984034,2906.185546875,3318364,0.0,0.0
2021-12-22 00:00:00+02:00,2906.185607833767,2951.43603515625,2904.338651616523,2951.43603515625,3458554,0.0,0.0
2021-12-23 00:00:00+02:00,2964.3643216371975,3036.3956042190357,2956.97649778265,3030.854736328125,3347495,0.0,0.0
2021-12-26 00:00:00+02:00,3011.461749523281,3068.7173853621166,3009.61479352848,3041.9365234375,1880089,0.0,0.0
2021-12-27 00:00:00+02:00,3038.242841000283,3056.71240234375,3008.6915428507364,3056.71240234375,2178593,0.0,0.0
2021-12-28 00:00:00+02:00,3056.712034141158,3132.4372265277366,3053.9416002733565,3113.044189453125,3913532,0.0,0.0
2021-12-29 00:00:00+02:00,3121.3556658141815,3159.218264127312,3084.416545508688,3089.033935546875,3104120,0.0,0.0
2021-12-30 00:00:00+02:00,3060.4061173101177,3098.268715623248,3041.9365571573708,3089.033935546875,5570540,0.0,0.0
2022-01-02 00:00:00+02:00,3089.0339913380894,3135.2078925539054,3088.1105133137735,3127.820068359375,1385463,0.0,0.0
2022-01-03 00:00:00+02:00,3121.3557635613206,3138.901846255896,3112.120983195755,3132.4375,3931878,0.0,0.0
2022-01-04 00:00:00+02:00,3132.4375775547446,3169.3766999315694,3129.6671433764827,3162.912353515625,3399070,0.0,0.0
2022-01-05 00:00:00+02:00,3155.5243818579306,3171.223508135831,3131.513953432907,3157.371337890625,4805540,0.0,0.0
2022-01-06 00:00:00+02:00,3123.202632703515,3166.6060992135876,3111.1974185624313,3144.442626953125,5752449,0.0,0.0
2022-01-09 00:00:00+02:00,3129.666494239473,3167.5290868224824,3096.4212909958555,3101.962158203125,1529143,0.0,0.0
2022-01-10 00:00:00+02:00,3110.274286759579,3161.989061123752,3098.2690712821814,3145.366455078125,3509469,0.0,0.0
2022-01-11 00:00:00+02:00,3161.988801708633,3212.780093792154,3154.6009774055756,3209.086181640625,3614412,0.0,0.0
2022-01-12 00:00:00+02:00,3222.938003411092,3278.3466796875,3218.320613721391,3278.3466796875,5181473,0.0,0.0
2022-01-13 00:00:00+02:00,3278.346984627364,3351.3017485106207,3270.0356824128157,3344.83740234375,4946678,0.0,0.0
2022-01-16 00:00:00+02:00,3316.2098638106627,3342.990728764856,3295.89334556955,3321.750732421875,1321167,0.0,0.0
2022-01-17 00:00:00+02:00,3321.7506431274587,3321.7506431274587,3239.561094270538,3257.107177734375,2980027,0.0,0.0
2022-01-18 00:00:00+02:00,3248.79599726141,3248.79599726141,3140.749058182506,3166.6064453125,5527726,0.0,0.0
2022-01-19 00:00:00+02:00,3135.2082722219347,3228.479563972867,3123.203056452013,3203.545654296875,4503486,0.0,0.0
2022-01-20 00:00:00+02:00,3203.5455721402727,3231.249915514216,3179.535141216189,3194.310791015625,3688728,0.0,0.0
2022-01-23 00:00:00+02:00,3112.120807891438,3128.743411613113,3089.9573362625374,3107.50341796875,2458510,0.0,0.0
2022-01-24 00:00:00+02:00,3110.2738497325013,3128.7434094102478,2988.374755859375,2988.374755859375,4468609,0.0,0.0
2022-01-25 00:00:00+02:00,3001.3036597503133,3077.0288597809367,2956.0532353417702,3039.166259765625,4728041,0.0,0.0
2022-01-26 00:00:00+02:00,3057.635837166864,3166.606247552152,3057.635837166864,3149.983642578125,4440154,0.0,0.0
2022-01-27 00:00:00+02:00,3103.8099506698372,3191.5403717688064,3089.0343008005375,3179.53515625,7567281,0.0,0.0
2022-01-30 00:00:00+02:00,3222.9381002528576,3231.2494019440537,3158.2946426546628,3181.381591796875,1870247,0.0,0.0
2022-01-31 00:00:00+02:00,3200.775030815972,3200.775030815972,3094.5750514322917,3116.738525390625,6723919,0.0,0.0
2022-02-01 00:00:00+02:00,3143.5195006865033,3161.0655848560223,3068.7177734375,3068.7177734375,3677302,0.0,0.0
2022-02-02 00:00:00+02:00,3108.4273021260246,3130.5907766509877,3089.957740021889,3098.26904296875,4270071,0.0,0.0
2022-02-03 00:00:00+02:00,3066.870419782239,3097.3451936012134,3035.47216796875,3035.47216796875,12865341,0.0,0.0
2022-02-06 00:00:00+02:00,3056.7121903812726,3077.9521844534083,3046.553932346773,3054.865234375,1496680,0.0,0.0
2022-02-07 00:00:00+02:00,3065.946848265653,3102.8859669194558,3056.712068602202,3089.957275390625,3391317,0.0,0.0
2022-02-08 00:00:00+02:00,3089.034287873038,3153.677755780695,3083.4934191952384,3117.662109375,3277528,0.0,0.0
2022-02-09 00:00:00+02:00,3142.5956814940705,3213.703488568723,3140.7487254661573,3199.851318359375,3954652,0.0,0.0
2022-02-10 00:00:00+02:00,3213.7036815236384,3262.6480192020153,3199.851510482588,3237.714111328125,2747761,0.0,0.0
2022-02-13 00:00:00+02:00,3166.6062566713676,3185.9992958635808,3129.667134400486,3156.447998046875,2267915,0.0,0.0
2022-02-14 00:00:00+02:00,3156.447657647534,3201.6980775494444,3113.0441936599877,3161.988525390625,3834882,0.0,0.0
2022-02-15 00:00:00+02:00,3138.9020206227024,3246.0254788140037,3138.9020206227024,3234.020263671875,2460660,0.0,0.0
2022-02-16 00:00:00+02:00,3257.1068501541617,3286.65814564748,3232.1729445816745,3247.8720703125,2746384,0.0,0.0
2022-02-17 00:00:00+02:00,3273.729388365725,3273.729388365725,3181.381591796875,3181.381591796875,3748070,0.0,0.0
2022-02-20 00:00:00+02:00,3136.131765516399,3217.3978418902043,3122.2795934072274,3188.77001953125,1514849,0.0,0.0
2022-02-21 00:00:00+02:00,3238.6375622786272,3268.188860252085,3195.234093380111,3218.321044921875,3010530,0.0,0.0
2022-02-22 00:00:00+02:00,3173.0705019531247,3255.2600463867184,3148.1365952148435,3232.173095703125,4071557,0.0,0.0
2022-02-23 00:00:00+02:00,3247.872117738466,3298.6634076092696,3246.948639740815,3280.19384765625,4298333,0.0,0.0
2022-02-24 00:00:00+02:00,3185.9990722799485,3204.4686321192526,3140.7486506736536,3148.136474609375,6501640,0.0,0.0
2022-02-27 00:00:00+02:00,3218.3207590388156,3232.1729287333874,3186.92250773112,3213.703369140625,1863489,0.0,0.0
2022-02-28 00:00:00+02:00,3195.233758312608,3229.402443011327,3158.2946397193987,3202.62158203125,4838341,0.0,0.0
2022-03-01 00:00:00+02:00,3121.355791364397,3146.289698573521,3099.1923182896203,3102.88623046875,4513629,0.0,0.0
2022-03-02 00:00:00+02:00,3077.029076465167,3118.585591603502,3048.401254925425,3068.7177734375,2460926,0.0,0.0
2022-03-03 00:00:00+02:00,3057.635552571615,3083.4929356800426,3035.4720813358194,3047.477294921875,4335482,0.0,0.0
2022-03-06 00:00:00+02:00,3016.079156466014,3045.630452548963,2996.6861184115787,3005.9208984375,1127012,0.0,0.0
2022-03-07 00:00:00+02:00,2955.1295552507836,3024.390404201974,2910.802611922022,2945.894775390625,5661450,0.0,0.0
2022-03-08 00:00:00+02:00,2863.7053049269757,2965.287885882141,2825.8427065709593,2899.720947265625,5263586,0.0,0.0
2022-03-09 00:00:00+02:00,2987.4516193942554,3136.131591796875,2965.288145247281,3136.131591796875,6769282,0.0,0.0
2022-03-10 00:00:00+02:00,3136.1312095966014,3141.6720774580795,3041.936455951474,3066.870361328125,4123071,0.0,0.0
2022-03-13 00:00:00+02:00,3066.870653545673,3072.4115219350965,2986.5280618990387,3001.3037109375,1472241,0.0,0.0
